time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2800000000000016,0.9639993806698494,-0.6805024283000001,15.228678686552433,6.196909433317931,6.134355606007677,0.0,1.4648198270634174,-1.0798231894837647,4.34929524497355,0.04350205907150716,-0.1628417410905642,0.0,485.29224648894217,483.41942524201176,481.73713220861436,484.5160036281597
2.3400000000000016,1.0554421291433616,-0.7473331908242666,15.49547958252695,6.1999180393693045,6.125105637650202,0.0,1.584223450975842,-1.1474688181633959,4.543043005194459,0.060899878517944345,-0.1408603264702608,0.0,487.033893062096,488.6548210834926,487.2656275201317,488.56592616805955
2.4000000000000017,1.1537937106899798,-0.8179108186683764,15.77100290609942,6.2038538894635415,6.117221008630306,0.0,1.6948897540302383,-1.2047001747913935,4.640457437218588,0.07363673371418841,-0.11719504206190909,0.0,461.11060892455646,462.96101903553443,459.55658865266446,460.56816903215645
2.4600000000000017,1.259188952593093,-0.8919560254689609,16.053825014469357,6.208939360068172,6.1099473553858505,0.0,1.8189164666948388,-1.2629066702406138,4.78612410203302,0.10082738321601309,-0.13083371491145052,0.0,477.7559371282269,476.70248304636544,475.586391287676,477.6698193721006
2.520000000000002,1.3714140863756523,-0.9690596377263399,16.341010105444543,6.214792476033807,6.101744813210866,0.0,1.9225781736741054,-1.3067045433920306,4.786525297508286,0.09003619196785043,-0.15227419216050847,0.0,434.5130155905903,432.6933293403842,433.15134126977637,432.25112469598446
2.580000000000002,1.490750421269091,-1.0489643031606786,16.63222323823803,6.22071941374573,6.092360194173271,0.0,2.0561314605065313,-1.3561417826326543,4.9197175833196605,0.11217772946749861,-0.16631272406123404,0.0,476.4287496837647,475.33245293584235,473.9371895962399,475.6436453858387
2.640000000000002,1.617922297849387,-1.131586472125344,16.929454626188107,6.227213431610142,6.082237639313725,0.0,2.183796992980487,-1.397278515993378,4.9874041931843,0.09887938750149039,-0.17398569999981844,0.0,457.0672263796103,456.4287228140193,457.8618037554719,456.8122921832803
2.700000000000002,1.7526081806518123,-1.2164645122223072,17.229057562500383,6.233120574101946,6.071265491466358,0.0,2.306604760099953,-1.4314712035128139,4.999000174219339,0.09758506612983409,-0.21381174008322007,0.0,441.8201662355957,438.48907257002253,440.75912526655554,440.66053492234875
2.760000000000002,1.8954799849454473,-1.303430370964262,17.532151112558218,6.239182945841341,6.058540970990881,0.0,2.4569275607299903,-1.466761922944391,5.103194346205614,0.10717667523793642,-0.20881646322927,0.0,469.61179802200985,469.95747568331836,470.8082675935724,471.5580494344885
2.820000000000002,2.0475379264976303,-1.3923721264608728,17.84105002148874,6.245668645522569,6.046140539885318,0.0,2.6127461481087777,-1.4973072038496433,5.192553520828059,0.10986964439210725,-0.20270681326145926,0.0,467.46993271013565,467.9061667433342,467.8993802855242,468.1186470949922
2.880000000000002,2.208124587977369,-1.4828592727084597,18.150895749739195,6.252665647220109,6.033957914520478,0.0,2.74108557629931,-1.5184202223279726,5.135515453275942,0.12750732494426764,-0.2037251145882125,0.0,422.30690345371977,422.1762170002515,421.50587670591443,423.04045386807434
2.940000000000002,2.3781827537124465,-1.5746837394870217,18.463446191351327,6.260138274222392,6.022393204962842,0.0,2.9285190758309776,-1.5415687292587053,5.281585252071286,0.11784522605846832,-0.1768386317319822,0.0,486.2187597748556,488.1958580384044,487.6498774154274,486.9400343661326
3.000000000000002,2.5584267751551426,-1.6676344273088122,18.779870346000926,6.2671498286305365,6.011997825016165,0.0,3.0804123994776917,-1.55621297591291,5.265527883527287,0.11481254358405037,-0.16692101292664188,0.0,439.0661448561596,439.8590470288892,438.61492463129866,438.3753729303874
3.0600000000000023,2.747961435300013,-1.761349760081456,19.095334902245007,6.274164498247092,6.002973260640145,0.0,3.238099189619091,-1.5670652394137004,5.249603686536136,0.12080532590518918,-0.1292465097441711,0.0,438.36051528512746,441.45791109035684,439.46197904902556,439.9709184098853
3.1200000000000023,2.9473056749257984,-1.8556057353764819,19.41054442877533,6.281454417625429,5.995099892743969,0.0,3.407239817293545,-1.5741840651038064,5.256928828249408,0.12284915958192609,-0.13549639842215555,0.0,447.9686196435405,447.4443094461028,448.5832119321612,448.7623619870662
3.1800000000000024,3.1576017368416402,-1.9501640103022082,19.72843144591557,0.00609512986323324,5.986612682266564,0.0,3.6031590355041114,-1.5770295737611493,5.338392540810348,0.14240271444477925,-0.15731928151469346,0.0,472.33353390945484,470.6294192915142,473.27899842958465,474.79604433870423
3.2400000000000024,3.379579259072819,-2.044743627246288,20.050407239866704,0.014516188205131009,5.977986999047074,0.0,3.7966768363560286,-1.5748515375948593,5.393312644581379,0.13590012455275996,-0.12524466300702078,0.0,465.5524357697044,468.0368223035101,466.30269308158483,465.81163090715893
3.3000000000000025,3.614647725498762,-2.1389695222172485,20.379859187787467,0.022899623196906305,5.97014987927755,0.0,4.039285658308106,-1.565107018773203,5.586782205163965,0.14643809013311204,-0.14441574222211495,0.0,510.3857316264,509.0018652901142,509.64340315678226,510.41147990895087
3.3600000000000025,3.863626303829583,-2.2324793179380826,20.718359625513017,0.03139072411740518,5.9611257821695816,0.0,4.260490704380294,-1.5510490808833284,5.6953204977222756,0.12922222710190254,-0.16637255423947253,0.0,489.18114815842426,487.5235739073095,488.3633583655909,487.09380201056047
3.4200000000000026,4.1242519043451535,-2.325154068084075,21.057958195759106,0.039114717502639174,5.950725617710219,0.0,4.427710317573419,-1.5375421870647303,5.624415772323878,0.12773789894943344,-0.19326217100487003,0.0,433.46232546305265,431.165402583881,433.7734698691465,433.66437242140603
3.4800000000000026,4.395670782172132,-2.4168326431475395,21.395019734253008,0.04674633625818991,5.939579848743648,0.0,4.620320511388923,-1.517802683721844,5.61029548105837,0.12608347666022524,-0.1739064246125345,0.0,452.36085916414004,453.8840816903376,452.34548142012864,452.22664966552844
3.5400000000000027,4.678223018906567,-2.5072800849787957,21.729535807903922,0.053946215810860565,5.929103252288241,0.0,4.7987532133431765,-1.4965681531493986,5.539931035999694,0.1036461851297436,-0.1760532854488824,0.0,435.21605300495577,435.0062173051607,436.3176259164707,434.4529020402506
3.6000000000000028,4.9718040106531385,-2.5963225116609476,22.06027338306826,0.05990722063336307,5.918935837524122,0.0,4.987900859235856,-1.4710579031404267,5.484209269702651,0.08897085957855234,-0.1587698916863891,0.0,440.55070041742886,441.9498221510846,441.39563580769743,440.191046314158
3.660000000000003,5.27668383541476,-2.683773479367607,22.387140316173358,0.06474434810857144,5.909431261051779,0.0,5.175303675016709,-1.4435944078608838,5.41102242769044,0.053362419888949304,-0.15769952969386042,0.0,435.47853109109053,435.54371738875795,438.0152353950132,435.0479952502616
3.720000000000003,5.594050264255557,-2.769323210589972,22.7124198079832,0.06784069010472482,5.900226067929136,0.0,5.4039835029684875,-1.4078303422774108,5.430647923469054,0.047839393271135205,-0.1460093640012286,0.0,467.0458037804526,467.93585662072866,468.53708971523196,468.10895502979906
3.780000000000003,5.9245793215536855,-2.852789069152094,23.03711803216011,0.07074456464776357,5.891575472135013,0.0,5.614037124424707,-1.374155325713445,5.392027512791379,0.04949181605923925,-0.140746093400297,0.0,450.74161767749246,451.14778379404663,450.52858290730984,450.66360008208596
3.840000000000003,6.26812758883222,-2.934132959354112,23.360199461165422,0.07335780545325576,5.883111469223156,0.0,5.837878140399721,-1.337105705238077,5.376580595702755,0.02773940794537612,-0.1417150321698757,0.0,459.57304850305854,459.4784246878969,461.099935803963,459.37877789698
3.900000000000003,6.624528293321892,-3.0133311036458394,23.680697868310492,0.07537249802696966,5.874545624220843,0.0,6.042501948823151,-1.3027011282382523,5.306260192362009,0.0432491498419074,-0.14494667364794248,0.0,443.5127113661446,443.228066374567,442.0514529795204,443.3284731940203
3.960000000000003,6.9937064997512595,-3.090359382190264,23.99786879396128,0.07790352298985681,5.865746266119025,0.0,6.263743506132455,-1.2647322518206159,5.265424913727716,0.03996360559854529,-0.15030992367404936,0.0,454.350846019734,453.90086028980886,454.36335737872696,454.10072233770626
4.020000000000002,7.375094614373062,-3.1652732059209043,24.309929746991283,0.08002092726569732,5.856453724063895,0.0,6.449630015797423,-1.2322279550086674,5.136488739106145,0.023756398774292302,-0.16606115444674677,0.0,425.5928795445201,424.21799567749446,425.45711637901553,424.0673701516619
4.080000000000001,7.769236758479353,-3.237942330402565,24.61751912337226,0.08088984766570473,5.846360294064805,0.0,6.688754055152504,-1.1900190678250175,5.115527082336049,-0.02008196973653264,-0.1729366937968731,0.0,464.46759694750534,463.9020846970208,463.4693966122286,460.01003870905805
4.14,8.177788117303411,-3.3080834383748856,24.923650837743967,0.0792851801769201,5.835877199418537,0.0,6.929932638134064,-1.1481785904183504,5.087870663362168,-0.045414638606275905,-0.17853727060229269,0.0,463.5152581537183,463.0467299823213,463.5868683461527,461.5912420920267
4.199999999999998,8.601063469255989,-3.3757241125282165,25.228316698318025,0.07624763551897651,5.825224136752105,0.0,7.179517745077373,-1.1068032853231184,5.0665520656592635,-0.06388708250015947,-0.17565088072802398,0.0,467.9172794678134,468.1133288918345,467.4144181532966,465.97058554375445
4.259999999999997,9.0411111199202,-3.4406799982341476,25.53499457472789,0.07344552198084475,5.814596423273834,0.0,7.488756040534652,-1.0588288976188747,5.154071247704349,-0.02496500988765034,-0.18025611027826993,0.0,504.28658588395984,503.9275303940498,504.60280906680725,507.40408638986986
4.319999999999996,9.497960447242711,-3.5030816587753923,25.843082616442093,0.07288428047011752,5.803913634807117,0.0,7.739774339865482,-1.0213551363472957,5.114452161655276,0.011055316970328884,-0.1739634427466094,0.0,467.56040884175013,468.0216792488914,466.720925657487,469.52472067415493
4.379999999999995,9.96972884845268,-3.563275139811501,26.14822948719314,0.07365431135221634,5.793066015541541,0.0,7.986043025345809,-0.9850876109123099,5.056148182451405,0.016172629463076925,-0.20013546485575956,0.0,465.24600534862117,463.1607831836395,463.61866178705685,464.02055967759304
4.439999999999993,10.454673439160539,-3.621516669245112,26.446613012517055,0.07492454572525276,5.7813897462022865,0.0,8.179256128089309,-0.9562226516802814,4.889748019919078,0.02965160592926201,-0.18537449749816323,0.0,426.4845273174309,427.70502978148994,427.4318622029063,428.5794705666867
4.499999999999992,10.950315192772408,-3.678142185998475,26.733185032167306,0.07715608429324838,5.769830283686932,0.0,8.342685506976922,-0.9311473538682208,4.662922987282223,0.04911410736788342,-0.21404035511731864,0.0,406.2722158736339,403.6514353017903,403.4353602656224,405.1903020268844
4.559999999999991,11.458004888125856,-3.7329387323040586,27.009932547454437,0.08024421630432066,5.757235984935486,0.0,8.580624716759354,-0.8952389846346281,4.561110568664231,0.05580383068852519,-0.20271629680248435,0.0,451.2199240867674,452.09075711466556,451.3220470076356,451.86348437675633
4.6199999999999894,11.980196830348476,-3.7855223805025484,27.280681373184372,0.0834566559078862,5.744539315218297,0.0,8.826005385231234,-0.8573698878426438,4.462915671042138,0.04858146356708633,-0.24262413147747536,0.0,456.5191472296027,453.2773196539791,455.45781046918245,454.88141987882744
4.679999999999988,12.517343443311052,-3.8357763185875857,27.545626901116982,0.08582196001008935,5.729843763218348,0.0,9.079205519044974,-0.8176406734627084,4.3673985457312705,0.005994574543331917,-0.24996860884195732,0.0,459.1273695947862,458.48600880259517,459.9253383930997,456.53936732942066
4.739999999999987,13.067503160934775,-3.8839454347876514,27.801000510011274,0.08604082721087547,5.715058216601243,0.0,9.260024332590643,-0.7879737268414914,4.144874187692478,-0.00151617299609619,-0.24015628450703216,0.0,412.482654020879,413.2826510391444,413.53627512165866,412.87382148044526
4.799999999999986,13.632757312709508,-3.9297782038201388,28.0494018005649,0.08613069983254906,5.70025246120268,0.0,9.581731368771315,-0.7399414709938468,4.133096367820594,0.006931731912234539,-0.2651425691627754,0.0,492.94656676273826,491.0406404894288,491.5808838747067,492.2066584348414
4.859999999999984,14.214032061238607,-3.973183700308999,28.291750074880948,0.08646523389240457,5.684024890727695,0.0,9.794535532828988,-0.7069247265168341,3.9444926277849612,0.0027149430609225526,-0.28403994998962895,0.0,433.2837430070432,431.6146164708651,431.9476710258594,431.5916810491755
4.919999999999983,14.809364856800647,-4.014462184695218,28.524374767554896,0.08697334139954638,5.666442992156082,0.0,10.050178153942866,-0.6690974530832376,3.8083212444427827,0.01802295237260927,-0.32476993909742147,0.0,455.2148551021116,451.8539529447245,454.67768532173955,455.902803400672
4.979999999999982,15.420524800351567,-4.053431574661464,28.74913364536764,0.08782788909200168,5.646790466556444,0.0,10.322123086864291,-0.629949372122878,3.681891842575969,0.005341567552928619,-0.3337399908622398,0.0,462.44009678064157,461.62700250173873,462.18216206741147,461.1811122141809
5.0399999999999805,16.04562009060637,-4.090356979751079,28.962686591902177,0.0886131007866906,5.6267780932556715,0.0,10.514958091029031,-0.6009096826989551,3.435855722490892,0.025268267077555483,-0.3331428051334421,0.0,418.33447947850607,418.26471977385825,417.9242940852246,419.6582201885665
